50.8000	450500.00
50.8400	495000.00
50.8800	547000.00
50.9200	592700.00
50.9600	640000.00
51.0000	665200.00
51.0400	667000.00
51.0800	641800.00
51.1200	590900.00
51.1600	532500.00
51.2000	479100.00
51.2400	426900.00
51.2800	401500.00
51.3200	412000.00
51.3600	449000.00
51.4000	513500.00
51.4400	590700.00
51.4800	667600.00
51.5200	723000.00
51.5600	753300.00
51.6000	746000.00
51.6400	708400.00
51.6800	642200.00
51.7200	567900.00
51.7600	512500.00
51.8000	471500.00
51.8400	460300.00
51.8800	474000.00
51.9200	516800.00
51.9600	568500.00
52.0000	621200.00
52.0400	653400.00
52.0800	683100.00
52.1200	694400.00
52.1600	680200.00
52.2000	641800.00
52.2400	607400.00
52.2800	566700.00
52.3200	542100.00
52.3600	527200.00
52.4000	528800.00
52.4400	537800.00
52.4800	552300.00
52.5200	578000.00
52.5600	593200.00
52.6000	606900.00
52.6400	622800.00
52.6800	619100.00
52.7200	597400.00
52.7600	562100.00
52.8000	522000.00
52.8400	489700.00
52.8800	463600.00
52.9200	446300.00
52.9600	449400.00
53.0000	458200.00
53.0400	480000.00
53.0800	526000.00
53.1200	574100.00
53.1600	638000.00
53.2000	692400.00
53.2400	719900.00
53.2800	719600.00
53.3200	672100.00
53.3600	606100.00
53.4000	525300.00
53.4400	455000.00
53.4800	403500.00
53.5200	385100.00
53.5600	393700.00
53.6000	424300.00
53.6400	483700.00
53.6800	557500.00
53.7200	623100.00
53.7600	666700.00
53.8000	676100.00
53.8400	648700.00
53.8800	582200.00
53.9200	503100.00
53.9600	420800.00
54.0000	351100.00
54.0400	303700.00
54.0800	293800.00
54.1200	316700.00
54.1600	361500.00
54.2000	426400.00
54.2400	496000.00
54.2800	541100.00
54.3200	550200.00
54.3600	534600.00
54.4000	490800.00
54.4400	428900.00
54.4800	366500.00
54.5200	316500.00
54.5600	283400.00
54.6000	278700.00
54.6400	307700.00
54.6800	355100.00
54.7200	424400.00
54.7600	500900.00
54.8000	568400.00
54.8400	605400.00
54.8800	608900.00
54.9200	581800.00
54.9600	519800.00
55.0000	449900.00
55.0400	382600.00
55.0800	342100.00
55.1200	330900.00
55.1600	336300.00
55.2000	364600.00
55.2400	405900.00
55.2800	461400.00
55.3200	514400.00
55.3600	539600.00
55.4000	526600.00
55.4400	486700.00
55.4800	431400.00
